# t 	 x 	 y 	 z
25.678	-11.8044	-15.4868	26.6526
25.679	-11.841	-15.4862	26.7646
25.68	-11.8771	-15.4843	26.8768
25.681	-11.9129	-15.481	26.9892
25.682	-11.9482	-15.4765	27.1018
25.683	-11.9832	-15.4707	27.2146
25.684	-12.0177	-15.4635	27.3276
25.685	-12.0518	-15.455	27.4406
25.686	-12.0855	-15.4452	27.5538
25.687	-12.1187	-15.434	27.6671
25.688	-12.1515	-15.4215	27.7804
25.689	-12.1838	-15.4076	27.8937
25.69	-12.2156	-15.3923	28.0071
25.691	-12.247	-15.3757	28.1204
25.692	-12.2779	-15.3577	28.2337
25.693	-12.3083	-15.3383	28.3469
25.694	-12.3382	-15.3176	28.46
25.695	-12.3675	-15.2954	28.573
25.696	-12.3964	-15.2719	28.6859
25.697	-12.4247	-15.2469	28.7986
25.698	-12.4525	-15.2206	28.9111
25.699	-12.4797	-15.1929	29.0233
25.7	-12.5064	-15.1637	29.1353
25.701	-12.5325	-15.1332	29.247
25.702	-12.558	-15.1013	29.3584
25.703	-12.583	-15.0679	29.4695
25.704	-12.6073	-15.0332	29.5802
25.705	-12.6311	-14.9971	29.6906
25.706	-12.6542	-14.9596	29.8005
25.707	-12.6768	-14.9207	29.91
25.708	-12.6987	-14.8804	30.019
25.709	-12.72	-14.8387	30.1275
25.71	-12.7407	-14.7957	30.2354
25.711	-12.7607	-14.7512	30.3429
25.712	-12.78	-14.7054	30.4497
25.713	-12.7987	-14.6583	30.5559
25.714	-12.8168	-14.6098	30.6615
25.715	-12.8342	-14.5599	30.7665
25.716	-12.8509	-14.5088	30.8707
25.717	-12.8669	-14.4562	30.9743
25.718	-12.8822	-14.4024	31.0771
25.719	-12.8968	-14.3473	31.1791
25.72	-12.9107	-14.2908	31.2803
25.721	-12.9239	-14.2331	31.3808
25.722	-12.9364	-14.1741	31.4803
25.723	-12.9482	-14.1139	31.579
25.724	-12.9593	-14.0524	31.6768
25.725	-12.9696	-13.9897	31.7737
25.726	-12.9792	-13.9257	31.8696
25.727	-12.988	-13.8605	31.9646
25.728	-12.9961	-13.7942	32.0585
25.729	-13.0035	-13.7267	32.1515
25.73	-13.0101	-13.658	32.2434
25.731	-13.016	-13.5882	32.3342
25.732	-13.0211	-13.5172	32.4239
25.733	-13.0254	-13.4452	32.5125
25.734	-13.0289	-13.372	32.6
25.735	-13.0317	-13.2978	32.6864
25.736	-13.0337	-13.2226	32.7715
25.737	-13.035	-13.1463	32.8555
25.738	-13.0355	-13.069	32.9382
25.739	-13.0351	-12.9908	33.0197
25.74	-13.034	-12.9115	33.1
25.741	-13.0322	-12.8314	33.1789
25.742	-13.0295	-12.7503	33.2566
25.743	-13.0261	-12.6683	33.3329
25.744	-13.0218	-12.5854	33.408
25.745	-13.0168	-12.5017	33.4816
25.746	-13.011	-12.4171	33.554
25.747	-13.0044	-12.3318	33.6249
25.748	-12.997	-12.2456	33.6944
25.749	-12.9889	-12.1587	33.7626
25.75	-12.9799	-12.0711	33.8293
25.751	-12.9702	-11.9828	33.8946
25.752	-12.9596	-11.8938	33.9584
25.753	-12.9483	-11.8041	34.0208
25.754	-12.9362	-11.7138	34.0817
25.755	-12.9233	-11.6229	34.1411
25.756	-12.9097	-11.5315	34.199
25.757	-12.8953	-11.4394	34.2554
25.758	-12.8801	-11.3469	34.3104
25.759	-12.8641	-11.2538	34.3637
25.76	-12.8473	-11.1603	34.4156
25.761	-12.8298	-11.0664	34.4659
25.762	-12.8116	-10.972	34.5147
25.763	-12.7925	-10.8772	34.562
25.764	-12.7728	-10.7821	34.6077
25.765	-12.7522	-10.6866	34.6518
25.766	-12.7309	-10.5908	34.6944
25.767	-12.7089	-10.4948	34.7354
25.768	-12.6862	-10.3985	34.7748
25.769	-12.6627	-10.3019	34.8127
25.77	-12.6385	-10.2052	34.849
25.771	-12.6135	-10.1083	34.8838
25.772	-12.5879	-10.0112	34.9169
25.773	-12.5615	-9.91402	34.9485
25.774	-12.5345	-9.81673	34.9786
25.775	-12.5067	-9.71938	35.0071
25.776	-12.4782	-9.62198	35.034
25.777	-12.4491	-9.52457	35.0593
25.778	-12.4193	-9.42716	35.0831
25.779	-12.3888	-9.32979	35.1053
25.78	-12.3577	-9.23248	35.126
25.781	-12.3259	-9.13525	35.1451
25.782	-12.2934	-9.03813	35.1627
25.783	-12.2603	-8.94114	35.1788
25.784	-12.2266	-8.84431	35.1933
25.785	-12.1923	-8.74766	35.2064
25.786	-12.1573	-8.65121	35.2179
25.787	-12.1217	-8.555	35.2279
25.788	-12.0856	-8.45903	35.2364
25.789	-12.0488	-8.36334	35.2434
25.79	-12.0115	-8.26794	35.249
25.791	-11.9736	-8.17286	35.2531
25.792	-11.9351	-8.07812	35.2557
25.793	-11.896	-7.98374	35.2569
25.794	-11.8565	-7.88974	35.2567
25.795	-11.8163	-7.79614	35.255
25.796	-11.7757	-7.70296	35.252
25.797	-11.7345	-7.61022	35.2475
25.798	-11.6929	-7.51794	35.2417
25.799	-11.6507	-7.42614	35.2345
